date,shift,team,minimum,ideal,estimated
2025-01-03,T,G,1,2,2
2025-01-03,M,H,1,2,2
2025-01-03,T,H,1,2,2
2025-01-03,M,I,1,2,2
2025-01-03,T,I,1,2,2
2025-01-03,M,J,1,2,2
2025-01-03,T,J,1,2,2
2025-01-03,M,K,1,2,2
2025-01-03,T,K,1,2,2
2025-01-03,M,L,0,1,1
2025-01-03,T,L,1,2,2
2025-01-03,M,M,1,2,2
2025-01-03,T,M,2,3,3
2025-01-03,M,N,1,2,2
2025-01-03,T,N,1,2,2
2025-01-03,M,O,1,2,2
2025-01-03,T,O,1,2,2
2025-01-03,M,P,1,2,2
2025-01-03,T,P,1,2,2
2025-01-03,M,Q,1,2,2
2025-01-03,T,Q,1,2,2
2025-01-03,M,R,1,2,2
2025-01-03,T,R,1,2,2
2025-01-03,M,S,1,2,2
2025-01-03,T,S,1,2,2
2025-01-03,M,T,1,2,2
2025-01-03,T,T,1,2,2
2025-01-03,M,U,1,2,2
2025-01-03,T,U,1,2,2
2025-01-03,M,V,1,2,2
2025-01-03,T,V,1,2,2
2025-01-03,M,W,1,2,2
2025-01-03,T,W,1,2,2
2025-01-03,M,X,1,2,2
2025-01-03,T,X,1,2,2
2025-01-03,M,Y,1,2,2
2025-01-03,T,Y,1,2,2
2025-01-03,M,Z,1,2,2
2025-01-03,T,Z,1,2,2
2025-01-04,M,A,1,2,2
2025-01-04,T,A,1,2,2
2025-01-04,M,AA,1,2,2
2025-01-04,T,AA,1,2,2
2025-01-04,M,AB,1,2,2
2025-01-04,T,AB,1,2,2
2025-01-04,M,AC,1,2,2
2025-01-04,T,AC,1,2,2
2025-01-04,M,AD,1,2,2
2025-01-04,T,AD,1,2,2
2025-01-04,M,AE,1,2,2
2025-01-04,T,AE,1,2,2
2025-01-04,M,AF,1,2,2
2025-01-04,T,AF,1,2,2
2025-01-04,M,B,1,2,2
2025-01-04,T,B,1,2,2
2025-01-04,M,C,1,2,2
2025-01-04,T,C,1,2,2
2025-01-04,M,D,1,2,2
2025-01-04,T,D,1,2,2
2025-01-04,M,E,1,2,2
2025-01-04,T,E,1,2,2
2025-01-04,M,F,1,2,2
2025-01-04,T,F,1,2,2
2025-01-04,M,G,1,2,2
2025-01-04,T,G,1,2,2
2025-01-04,M,H,1,2,2
2025-01-04,T,H,1,2,2
2025-01-04,M,I,1,2,2
2025-01-04,T,I,1,2,2
2025-01-04,M,J,1,2,2
2025-01-04,T,J,1,2,2
2025-01-04,M,K,1,2,2
2025-01-04,T,K,1,2,2
2025-01-04,M,L,1,2,2
2025-01-04,T,L,1,2,2
2025-01-04,M,M,1,2,2
2025-01-04,T,M,1,2,2
2025-01-04,M,N,1,2,2
2025-01-04,T,N,1,2,2
2025-01-04,M,O,1,2,2
2025-01-04,T,O,1,2,2
2025-01-04,M,P,1,2,2
2025-01-04,T,P,1,2,2
2025-01-04,M,Q,1,2,2
2025-01-04,T,Q,1,2,2
2025-01-04,M,R,1,2,2
2025-01-04,T,R,1,2,2
2025-01-04,M,S,1,2,2
2025-01-04,T,S,1,2,2
2025-01-04,M,T,1,2,2
2025-01-04,T,T,1,2,2
2025-01-04,M,U,1,2,2
2025-01-04,T,U,1,2,2
2025-01-04,M,V,1,2,2
2025-01-04,T,V,1,2,2
2025-01-04,M,W,1,2,2
2025-01-04,T,W,1,2,2
2025-01-04,M,X,1,2,2
2025-01-04,T,X,1,2,2
2025-01-04,M,Y,1,2,2
2025-01-04,T,Y,1,2,2
2025-01-04,M,Z,1,2,2
2025-01-04,T,Z,1,2,2
2025-01-05,M,A,1,2,2
2025-01-05,T,A,1,2,2
2025-01-05,M,AA,1,2,2
2025-01-05,T,AA,0,1,1
2025-01-05,M,AB,1,2,2
2025-01-05,T,AB,1,2,2
2025-01-05,M,AC,1,2,2
2025-01-05,T,AC,1,2,2
2025-01-05,M,AD,1,2,2
2025-01-05,T,AD,0,1,1
2025-01-05,M,AE,1,2,2
2025-01-05,T,AE,1,2,2
2025-01-05,M,AF,1,2,2
2025-01-05,T,AF,1,2,2
2025-01-05,M,B,1,2,2
2025-01-05,T,B,1,2,2
2025-01-05,M,C,1,2,2
2025-01-05,T,C,1,2,2
2025-01-05,M,D,1,2,2
2025-01-05,T,D,1,2,2
2025-01-05,M,E,0,1,1
2025-01-05,T,E,1,2,2
2025-01-05,M,F,1,2,2
2025-01-05,T,F,1,2,2
2025-01-05,M,G,0,1,1
2025-01-05,T,G,1,2,2
2025-01-05,M,H,1,2,2
2025-01-05,T,H,2,3,3
2025-01-05,M,I,1,2,2
2025-01-05,T,I,1,2,2
2025-01-05,M,J,1,2,2
2025-01-05,T,J,1,2,2
2025-01-05,M,K,1,2,2
2025-01-05,T,K,1,2,2
2025-01-05,M,L,1,2,2
2025-01-05,T,L,1,2,2
2025-01-05,M,M,1,2,2
2025-01-05,T,M,1,2,2
2025-01-05,M,N,2,3,3
2025-01-05,T,N,1,2,2
2025-01-05,M,O,1,2,2
2025-01-05,T,O,1,2,2
2025-01-05,M,P,1,2,2
2025-01-05,T,P,1,2,2
2025-01-05,M,Q,1,2,2
2025-01-05,T,Q,1,2,2
2025-01-05,M,R,1,2,2
2025-01-05,T,R,1,2,2
2025-01-05,M,S,1,2,2
2025-01-05,T,S,1,2,2
2025-01-05,M,T,1,2,2
2025-01-05,T,T,1,2,2
2025-01-05,M,U,1,2,2
2025-01-05,T,U,1,2,2
2025-01-05,M,V,1,2,2
2025-01-05,T,V,1,2,2
2025-01-05,M,W,1,2,2
2025-01-05,T,W,1,2,2
2025-01-05,M,X,1,2,2
2025-01-05,T,X,2,3,3
2025-01-05,M,Y,1,2,2
2025-01-05,T,Y,1,2,2
2025-01-05,M,Z,1,2,2
2025-01-05,T,Z,1,2,2
2025-01-06,M,A,1,2,2
2025-01-06,T,A,1,2,2
2025-01-06,M,AA,1,2,2
2025-01-06,T,AA,1,2,2
2025-01-06,M,AB,1,2,2
2025-01-06,T,AB,1,2,2
2025-01-06,M,AC,1,2,2
2025-01-06,T,AC,1,2,2
2025-01-06,M,AD,1,2,2
2025-01-06,T,AD,1,2,2
2025-01-06,M,AE,1,2,2
2025-01-06,T,AE,1,2,2
2025-01-06,M,AF,1,2,2
2025-01-06,T,AF,1,2,2
2025-01-06,M,B,1,2,2
2025-01-06,T,B,1,2,2
2025-01-06,M,C,1,2,2
2025-01-06,T,C,2,3,3
2025-01-06,M,D,1,2,2
2025-01-06,T,D,1,2,2
2025-01-06,M,E,1,2,2
2025-01-06,T,E,1,2,2
2025-01-06,M,F,1,2,2
2025-01-06,T,F,1,2,2
2025-01-06,M,G,1,2,2
2025-01-06,T,G,1,2,2
2025-01-06,M,H,1,2,2
2025-01-06,T,H,1,2,2
2025-01-06,M,I,1,2,2
2025-01-06,T,I,1,2,2
2025-01-06,M,J,1,2,2
2025-01-06,T,J,1,2,2
2025-01-06,M,K,1,2,2
2025-01-06,T,K,1,2,2
2025-01-06,M,L,1,2,2
2025-01-06,T,L,1,2,2
2025-01-06,M,M,1,2,2
2025-01-06,T,M,1,2,2
2025-01-06,M,N,1,2,2
2025-01-06,T,N,1,2,2
2025-01-06,M,O,1,2,2
2025-01-06,T,O,1,2,2
2025-01-06,M,P,1,2,2
2025-01-06,T,P,1,2,2
2025-01-06,M,Q,1,2,2
2025-01-06,T,Q,1,2,2
2025-01-06,M,R,1,2,2
2025-01-06,T,R,1,2,2
2025-01-06,M,S,1,2,2
2025-01-06,T,S,1,2,2
2025-01-06,M,T,1,2,2
2025-01-06,T,T,1,2,2
2025-01-06,M,U,1,2,2
2025-01-06,T,U,1,2,2
2025-01-06,M,V,1,2,2
2025-01-06,T,V,1,2,2
2025-01-06,M,W,0,1,1
2025-01-06,T,W,1,2,2
2025-01-06,M,X,1,2,2
2025-01-06,T,X,1,2,2
2025-01-06,M,Y,1,2,2
2025-01-06,T,Y,1,2,2
2025-01-06,M,Z,1,2,2
2025-01-06,T,Z,1,2,2
2025-01-07,M,A,1,2,2
2025-01-07,T,A,1,2,2
2025-01-07,M,AA,1,2,2
2025-01-07,T,AA,1,2,2
2025-01-07,M,AB,0,1,1
2025-01-07,T,AB,1,2,2
2025-01-07,M,AC,1,2,2
2025-01-07,T,AC,1,2,2
2025-01-07,M,AD,1,2,2
2025-01-07,T,AD,1,2,2
2025-01-07,M,AE,1,2,2
2025-01-07,T,AE,1,2,2
2025-01-07,M,AF,0,1,1
2025-01-07,T,AF,1,2,2
2025-01-07,M,B,1,2,2
2025-01-07,T,B,1,2,2
2025-01-07,M,C,1,2,2
2025-01-07,T,C,1,2,2
2025-01-07,M,D,1,2,2
2025-01-07,T,D,1,2,2
2025-01-07,M,E,1,2,2
2025-01-07,T,E,1,2,2
2025-01-07,M,F,1,2,2
2025-01-07,T,F,1,2,2
2025-01-07,M,G,1,2,2
2025-01-07,T,G,1,2,2
2025-01-07,M,H,1,2,2
2025-01-07,T,H,1,2,2
2025-01-07,M,I,1,2,2
2025-01-07,T,I,1,2,2
2025-01-07,M,J,1,2,2
2025-01-07,T,J,1,2,2
2025-01-07,M,K,1,2,2
2025-01-07,T,K,1,2,2
2025-01-07,M,L,1,2,2
2025-01-07,T,L,1,2,2
2025-01-07,M,M,1,2,2
2025-01-07,T,M,1,2,2
2025-01-07,M,N,1,2,2
2025-01-07,T,N,1,2,2
2025-01-07,M,O,1,2,2
2025-01-07,T,O,1,2,2
2025-01-07,M,P,1,2,2
2025-01-07,T,P,1,2,2
2025-01-07,M,Q,1,2,2
2025-01-07,T,Q,1,2,2
2025-01-07,M,R,1,2,2
2025-01-07,T,R,1,2,2
2025-01-07,M,S,1,2,2
2025-01-07,T,S,0,1,1
2025-01-07,M,T,1,2,2
2025-01-07,T,T,1,2,2
2025-01-07,M,U,1,2,2
2025-01-07,T,U,1,2,2
2025-01-07,M,V,1,2,2
2025-01-07,T,V,1,2,2
2025-01-07,M,W,1,2,2
2025-01-07,T,W,1,2,2
2025-01-07,M,X,1,2,2
2025-01-07,T,X,2,3,3
2025-01-07,M,Y,1,2,2
2025-01-07,T,Y,1,2,2
2025-01-07,M,Z,1,2,2
2025-01-07,T,Z,1,2,2
2025-01-08,M,A,1,2,2
2025-01-08,T,A,1,2,2
2025-01-08,M,AA,1,2,2
2025-01-08,T,AA,1,2,2
2025-01-08,M,AB,1,2,2
2025-01-08,T,AB,1,2,2
2025-01-08,M,AC,1,2,2
2025-01-08,T,AC,1,2,2
2025-01-08,M,AD,1,2,2
2025-01-08,T,AD,1,2,2
2025-01-08,M,AE,1,2,2
2025-01-08,T,AE,1,2,2
2025-01-08,M,AF,1,2,2
2025-01-08,T,AF,1,2,2
2025-01-08,M,B,1,2,2
2025-01-08,T,B,1,2,2
2025-01-08,M,C,1,2,2
2025-01-08,T,C,1,2,2
2025-01-08,M,D,1,2,2
2025-01-08,T,D,1,2,2
2025-01-08,M,E,1,2,2
2025-01-08,T,E,1,2,2
2025-01-08,M,F,1,2,2
2025-01-08,T,F,1,2,2
2025-01-08,M,G,1,2,2
2025-01-08,T,G,1,2,2
2025-01-08,M,H,1,2,2
2025-01-08,T,H,1,2,2
2025-01-08,M,I,1,2,2
2025-01-08,T,I,1,2,2
2025-01-08,M,J,1,2,2
2025-01-08,T,J,1,2,2
2025-01-08,M,K,1,2,2
2025-01-08,T,K,1,2,2
2025-01-08,M,L,1,2,2
2025-01-08,T,L,1,2,2
2025-01-08,M,M,1,2,2
2025-01-08,T,M,1,2,2
2025-01-08,M,N,1,2,2
2025-01-08,T,N,1,2,2
2025-01-08,M,O,1,2,2
2025-01-08,T,O,1,2,2
2025-01-08,M,P,1,2,2
2025-01-08,T,P,1,2,2
2025-01-08,M,Q,1,2,2
2025-01-08,T,Q,1,2,2
2025-01-08,M,R,1,2,2
2025-01-08,T,R,1,2,2
2025-01-08,M,S,1,2,2
2025-01-08,T,S,1,2,2
2025-01-08,M,T,1,2,2
2025-01-08,T,T,1,2,2
2025-01-08,M,U,1,2,2
2025-01-08,T,U,1,2,2
2025-01-08,M,V,1,2,2
2025-01-08,T,V,1,2,2
2025-01-08,M,W,1,2,2
2025-01-08,T,W,1,2,2
2025-01-08,M,X,1,2,2
2025-01-08,T,X,1,2,2
2025-01-08,M,Y,1,2,2
2025-01-08,T,Y,1,2,2
2025-01-08,M,Z,1,2,2
2025-01-08,T,Z,1,2,2
2025-01-09,M,A,1,2,2
2025-01-09,T,A,1,2,2
2025-01-09,M,AA,1,2,2
2025-01-09,T,AA,1,2,2
2025-01-09,M,AB,1,2,2
2025-01-09,T,AB,1,2,2
2025-01-09,M,AC,1,2,2
2025-01-09,T,AC,1,2,2
2025-01-09,M,AD,1,2,2
2025-01-09,T,AD,1,2,2
2025-01-09,M,AE,1,2,2
2025-01-09,T,AE,1,2,2
2025-01-09,M,AF,1,2,2
2025-01-09,T,AF,1,2,2
2025-01-09,M,B,2,3,3
2025-01-09,T,B,2,3,3
2025-01-09,M,C,1,2,2
2025-01-09,T,C,1,2,2
2025-01-09,M,D,1,2,2
2025-01-09,T,D,1,2,2
2025-01-09,M,E,1,2,2
2025-01-09,T,E,1,2,2
2025-01-09,M,F,1,2,2
2025-01-09,T,F,1,2,2
2025-01-09,M,G,1,2,2
2025-01-09,T,G,1,2,2
2025-01-09,M,H,1,2,2
2025-01-09,T,H,1,2,2
2025-01-09,M,I,1,2,2
2025-01-09,T,I,1,2,2
2025-01-09,M,J,1,2,2
2025-01-09,T,J,1,2,2
2025-01-09,M,K,1,2,2
2025-01-09,T,K,1,2,2
2025-01-09,M,L,1,2,2
2025-01-09,T,L,1,2,2
2025-01-09,M,M,1,2,2
2025-01-09,T,M,1,2,2
2025-01-09,M,N,1,2,2
2025-01-09,T,N,0,1,1
2025-01-09,M,O,1,2,2
2025-01-09,T,O,1,2,2
2025-01-09,M,P,1,2,2
2025-01-09,T,P,1,2,2
2025-01-09,M,Q,0,1,1
2025-01-09,T,Q,1,2,2
2025-01-09,M,R,1,2,2
2025-01-09,T,R,1,2,2
2025-01-09,M,S,1,2,2
2025-01-09,T,S,1,2,2
2025-01-09,M,T,1,2,2
2025-01-09,T,T,0,1,1
2025-01-09,M,U,1,2,2
2025-01-09,T,U,1,2,2
2025-01-09,M,V,1,2,2
2025-01-09,T,V,1,2,2
2025-01-09,M,W,1,2,2
2025-01-09,T,W,1,2,2
2025-01-09,M,X,1,2,2
2025-01-09,T,X,1,2,2
2025-01-09,M,Y,1,2,2
2025-01-09,T,Y,1,2,2
2025-01-09,M,Z,1,2,2
2025-01-09,T,Z,1,2,2
2025-01-10,M,A,1,2,2
2025-01-10,T,A,1,2,2
2025-01-10,M,AA,1,2,2
2025-01-10,T,AA,1,2,2
2025-01-10,M,AB,1,2,2
2025-01-10,T,AB,1,2,2
2025-01-10,M,AC,1,2,2
2025-01-10,T,AC,1,2,2
2025-01-10,M,AD,1,2,2
2025-01-10,T,AD,1,2,2
2025-01-10,M,AE,1,2,2
2025-01-10,T,AE,1,2,2
2025-01-10,M,AF,1,2,2
2025-01-10,T,AF,1,2,2
2025-01-10,M,B,1,2,2
2025-01-10,T,B,1,2,2
2025-01-10,M,C,1,2,2
2025-01-10,T,C,1,2,2
2025-01-10,M,D,1,2,2
2025-01-10,T,D,1,2,2
2025-01-10,M,E,1,2,2
2025-01-10,T,E,1,2,2
2025-01-10,M,F,1,2,2
2025-01-10,T,F,1,2,2
2025-01-10,M,G,1,2,2
2025-01-10,T,G,1,2,2
2025-01-10,M,H,2,3,3
2025-01-10,T,H,1,2,2
2025-01-10,M,I,1,2,2
2025-01-10,T,I,0,1,1
2025-01-10,M,J,1,2,2
2025-01-10,T,J,1,2,2
2025-01-10,M,K,1,2,2
2025-01-10,T,K,1,2,2
2025-01-10,M,L,1,2,2
2025-01-10,T,L,1,2,2
2025-01-10,M,M,1,2,2
2025-01-10,T,M,1,2,2
2025-01-10,M,N,1,2,2
2025-01-10,T,N,2,3,3
2025-01-10,M,O,1,2,2
2025-01-10,T,O,1,2,2
2025-01-10,M,P,2,3,3
2025-01-10,T,P,1,2,2
2025-01-10,M,Q,1,2,2
2025-01-10,T,Q,2,3,3
2025-01-10,M,R,1,2,2
2025-01-10,T,R,1,2,2
2025-01-10,M,S,1,2,2
2025-01-10,T,S,1,2,2
2025-01-10,M,T,1,2,2
2025-01-10,T,T,1,2,2
2025-01-10,M,U,1,2,2
2025-01-10,T,U,1,2,2
2025-01-10,M,V,1,2,2
2025-01-10,T,V,1,2,2
2025-01-10,M,W,1,2,2
2025-01-10,T,W,1,2,2
2025-01-10,M,X,1,2,2
2025-01-10,T,X,1,2,2
2025-01-10,M,Y,1,2,2
2025-01-10,T,Y,1,2,2
2025-01-10,M,Z,1,2,2
2025-01-10,T,Z,1,2,2
2025-01-11,M,A,1,2,2
2025-01-11,T,A,1,2,2
2025-01-11,M,AA,1,2,2
2025-01-11,T,AA,1,2,2
2025-01-11,M,AB,1,2,2
2025-01-11,T,AB,1,2,2
2025-01-11,M,AC,1,2,2
2025-01-11,T,AC,1,2,2
2025-01-11,M,AD,1,2,2
2025-01-11,T,AD,2,3,3
2025-01-11,M,AE,1,2,2
2025-01-11,T,AE,1,2,2
2025-01-11,M,AF,1,2,2
2025-01-11,T,AF,1,2,2
2025-01-11,M,B,1,2,2
2025-01-11,T,B,1,2,2
2025-01-11,M,C,1,2,2
2025-01-11,T,C,1,2,2
2025-01-11,M,D,1,2,2
2025-01-11,T,D,1,2,2
2025-01-11,M,E,1,2,2
2025-01-11,T,E,1,2,2
2025-01-11,M,F,1,2,2
2025-01-11,T,F,1,2,2
2025-01-11,M,G,1,2,2
2025-01-11,T,G,1,2,2
2025-01-11,M,H,1,2,2
2025-01-11,T,H,1,2,2
2025-01-11,M,I,1,2,2
2025-01-11,T,I,1,2,2
2025-01-11,M,J,1,2,2
2025-01-11,T,J,1,2,2
2025-01-11,M,K,1,2,2
2025-01-11,T,K,1,2,2
2025-01-11,M,L,1,2,2
2025-01-11,T,L,1,2,2
2025-01-11,M,M,1,2,2
2025-01-11,T,M,1,2,2
2025-01-11,M,N,1,2,2
2025-01-11,T,N,1,2,2
2025-01-11,M,O,1,2,2
2025-01-11,T,O,1,2,2
2025-01-11,M,P,1,2,2
2025-01-11,T,P,1,2,2
2025-01-11,M,Q,1,2,2
2025-01-11,T,Q,1,2,2
2025-01-11,M,R,1,2,2
2025-01-11,T,R,1,2,2
2025-01-11,M,S,1,2,2
2025-01-11,T,S,1,2,2
2025-01-11,M,T,1,2,2
2025-01-11,T,T,1,2,2
2025-01-11,M,U,1,2,2
2025-01-11,T,U,1,2,2
2025-01-11,M,V,1,2,2
2025-01-11,T,V,1,2,2
2025-01-11,M,W,1,2,2
2025-01-11,T,W,1,2,2
2025-01-11,M,X,1,2,2
2025-01-11,T,X,1,2,2
2025-01-11,M,Y,1,2,2
2025-01-11,T,Y,1,2,2
2025-01-11,M,Z,1,2,2
2025-01-11,T,Z,1,2,2
2025-01-12,M,A,1,2,2
2025-01-12,T,A,1,2,2
2025-01-12,M,AA,1,2,2
2025-01-12,T,AA,1,2,2
2025-01-12,M,AB,1,2,2
2025-01-12,T,AB,1,2,2
2025-01-12,M,AC,1,2,2
2025-01-12,T,AC,1,2,2
2025-01-12,M,AD,1,2,2
2025-01-12,T,AD,1,2,2
2025-01-12,M,AE,1,2,2
2025-01-12,T,AE,1,2,2
2025-01-12,M,AF,1,2,2
2025-01-12,T,AF,1,2,2
2025-01-12,M,B,2,3,3
2025-01-12,T,B,1,2,2
2025-01-12,M,C,1,2,2
2025-01-12,T,C,1,2,2
2025-01-12,M,D,1,2,2
2025-01-12,T,D,1,2,2
2025-01-12,M,E,1,2,2
2025-01-12,T,E,1,2,2
2025-01-12,M,F,1,2,2
2025-01-12,T,F,1,2,2
2025-01-12,M,G,1,2,2
2025-01-12,T,G,1,2,2
2025-01-12,M,H,1,2,2
2025-01-12,T,H,1,2,2
2025-01-12,M,I,1,2,2
2025-01-12,T,I,1,2,2
2025-01-12,M,J,1,2,2
2025-01-12,T,J,2,3,3
2025-01-12,M,K,0,1,1
2025-01-12,T,K,1,2,2
2025-01-12,M,L,1,2,2
2025-01-12,T,L,1,2,2
2025-01-12,M,M,1,2,2
2025-01-12,T,M,1,2,2
2025-01-12,M,N,1,2,2
2025-01-12,T,N,1,2,2
2025-01-12,M,O,1,2,2
2025-01-12,T,O,1,2,2
2025-01-12,M,P,1,2,2
2025-01-12,T,P,1,2,2
2025-01-12,M,Q,1,2,2
2025-01-12,T,Q,1,2,2
2025-01-12,M,R,1,2,2
2025-01-12,T,R,1,2,2
2025-01-12,M,S,1,2,2
2025-01-12,T,S,1,2,2
2025-01-12,M,T,1,2,2
2025-01-12,T,T,1,2,2
2025-01-12,M,U,1,2,2
2025-01-12,T,U,1,2,2
2025-01-12,M,V,2,3,3
2025-01-12,T,V,1,2,2
2025-01-12,M,W,1,2,2
2025-01-12,T,W,0,1,1
2025-01-12,M,X,1,2,2
2025-01-12,T,X,0,1,1
2025-01-12,M,Y,1,2,2
2025-01-12,T,Y,1,2,2
2025-01-12,M,Z,1,2,2
2025-01-12,T,Z,1,2,2
2025-01-13,M,A,1,2,2
2025-01-13,T,A,1,2,2
2025-01-13,M,AA,1,2,2
2025-01-13,T,AA,1,2,2
2025-01-13,M,AB,1,2,2
2025-01-13,T,AB,1,2,2
2025-01-13,M,AC,1,2,2
2025-01-13,T,AC,2,3,3
2025-01-13,M,AD,1,2,2
2025-01-13,T,AD,2,3,3
2025-01-13,M,AE,1,2,2
2025-01-13,T,AE,1,2,2
2025-01-13,M,AF,1,2,2
2025-01-13,T,AF,1,2,2
2025-01-13,M,B,1,2,2
2025-01-13,T,B,1,2,2
2025-01-13,M,C,1,2,2
2025-01-13,T,C,1,2,2
2025-01-13,M,D,1,2,2
2025-01-13,T,D,1,2,2
2025-01-13,M,E,1,2,2
2025-01-13,T,E,1,2,2
2025-01-13,M,F,1,2,2
2025-01-13,T,F,1,2,2
2025-01-13,M,G,1,2,2
2025-01-13,T,G,0,1,1
2025-01-13,M,H,2,3,3
2025-01-13,T,H,1,2,2
2025-01-13,M,I,1,2,2
2025-01-13,T,I,1,2,2
2025-01-13,M,J,1,2,2
2025-01-13,T,J,1,2,2
2025-01-13,M,K,1,2,2
2025-01-13,T,K,0,1,1
2025-01-13,M,L,2,3,3
2025-01-13,T,L,1,2,2
2025-01-13,M,M,1,2,2
2025-01-13,T,M,2,3,3
2025-01-13,M,N,1,2,2
