date,shift,team,minimum,ideal,estimated
2025-01-06,CHECKOUT_1100_2100,Checkout,1,1,1
2025-01-06,CHECKOUT_2100_2200,Checkout,1,1,1
2025-01-06,MANAGEMENT_1000_1100,Management,1,1,1
2025-01-06,MANAGEMENT_1100_1400,Management,1,1,1
2025-01-06,MANAGEMENT_1400_1900,Management,1,1,1
2025-01-06,MANAGEMENT_1900_2100,Management,1,1,1
2025-01-06,MANAGEMENT_2100_2200,Management,1,1,1
2025-01-07,STORAGE_0830_1530,Storage,1,1,1
2025-01-07,CHECKOUT_1000_1100,Checkout,1,1,1
2025-01-07,CHECKOUT_1100_2100,Checkout,1,1,1
2025-01-07,CHECKOUT_2100_2200,Checkout,1,1,1
2025-01-07,MANAGEMENT_1000_1100,Management,1,1,1
2025-01-07,MANAGEMENT_1100_1400,Management,1,1,1
2025-01-07,MANAGEMENT_1400_1900,Management,1,1,1
2025-01-07,MANAGEMENT_1900_2100,Management,1,1,1
2025-01-07,MANAGEMENT_2100_2200,Management,1,1,1
2025-01-08,STORAGE_0830_1530,Storage,1,1,1
2025-01-08,CHECKOUT_1000_1100,Checkout,1,1,1
2025-01-08,CHECKOUT_1100_2100,Checkout,1,1,1
2025-01-08,CHECKOUT_2100_2200,Checkout,1,1,1
2025-01-08,MANAGEMENT_1000_1100,Management,1,1,1
2025-01-08,MANAGEMENT_1100_1400,Management,1,1,1
2025-01-08,MANAGEMENT_1400_1900,Management,1,1,1
2025-01-08,MANAGEMENT_1900_2100,Management,1,1,1
2025-01-08,MANAGEMENT_2100_2200,Management,1,1,1
2025-01-09,STORAGE_0830_1530,Storage,1,1,1
2025-01-09,CHECKOUT_1000_1100,Checkout,1,1,1
2025-01-09,CHECKOUT_1100_2100,Checkout,1,1,1
2025-01-09,CHECKOUT_2100_2200,Checkout,1,1,1
2025-01-09,MANAGEMENT_1000_1100,Management,1,1,1
2025-01-09,MANAGEMENT_1100_1400,Management,1,1,1
2025-01-09,MANAGEMENT_1400_1900,Management,1,1,1
2025-01-09,MANAGEMENT_1900_2100,Management,1,1,1
2025-01-09,MANAGEMENT_2100_2200,Management,1,1,1
2025-01-10,STORAGE_0830_1530,Storage,1,1,1
2025-01-10,CHECKOUT_1000_1100,Checkout,1,1,1
2025-01-10,CHECKOUT_1100_2100,Checkout,1,1,1
2025-01-10,CHECKOUT_2100_2200,Checkout,1,1,1
2025-01-10,MANAGEMENT_1000_1100,Management,1,1,1
2025-01-10,MANAGEMENT_1100_1400,Management,1,1,1
2025-01-10,MANAGEMENT_1400_1900,Management,1,1,1
2025-01-10,MANAGEMENT_1900_2100,Management,1,1,1
2025-01-10,MANAGEMENT_2100_2200,Management,1,1,1
2025-01-11,CHECKOUT_1100_2100,Checkout,1,1,1
2025-01-11,MANAGEMENT_1100_1400,Management,1,1,1
2025-01-11,MANAGEMENT_1400_1900,Management,1,1,1
2025-01-11,MANAGEMENT_1900_2100,Management,1,1,1
2025-01-12,CHECKOUT_1100_2100,Checkout,1,1,1
2025-01-12,MANAGEMENT_1100_1400,Management,1,1,1
2025-01-12,MANAGEMENT_1900_2100,Management,1,1,1
2025-01-13,STORAGE_0830_1530,Storage,1,1,1
2025-01-13,CHECKOUT_1000_1100,Checkout,1,1,1
2025-01-13,CHECKOUT_1100_2100,Checkout,1,1,1
2025-01-13,CHECKOUT_2100_2200,Checkout,1,1,1
2025-01-13,MANAGEMENT_1000_1100,Management,1,1,1
2025-01-13,MANAGEMENT_1100_1400,Management,1,1,1
2025-01-13,MANAGEMENT_1400_1900,Management,1,1,1
2025-01-13,MANAGEMENT_1900_2100,Management,1,1,1
2025-01-13,MANAGEMENT_2100_2200,Management,1,1,1
2025-01-14,STORAGE_0830_1530,Storage,1,1,1
2025-01-14,CHECKOUT_1000_1100,Checkout,1,1,1
2025-01-14,CHECKOUT_1100_2100,Checkout,1,1,1
2025-01-14,CHECKOUT_2100_2200,Checkout,1,1,1
2025-01-14,MANAGEMENT_1000_1100,Management,1,1,1
2025-01-14,MANAGEMENT_1100_1400,Management,1,1,1
2025-01-14,MANAGEMENT_1400_1900,Management,1,1,1
2025-01-14,MANAGEMENT_1900_2100,Management,1,1,1
2025-01-14,MANAGEMENT_2100_2200,Management,1,1,1
2025-01-15,STORAGE_0830_1530,Storage,1,1,1
2025-01-15,CHECKOUT_1000_1100,Checkout,1,1,1
2025-01-15,CHECKOUT_1100_2100,Checkout,1,1,1
2025-01-15,CHECKOUT_2100_2200,Checkout,1,1,1
2025-01-15,MANAGEMENT_1000_1100,Management,1,1,1
2025-01-15,MANAGEMENT_1100_1400,Management,1,1,1
2025-01-15,MANAGEMENT_1400_1900,Management,1,1,1
2025-01-15,MANAGEMENT_1900_2100,Management,1,1,1
2025-01-15,MANAGEMENT_2100_2200,Management,1,1,1
2025-01-16,STORAGE_0830_1530,Storage,1,1,1
2025-01-16,CHECKOUT_1000_1100,Checkout,1,1,1
2025-01-16,CHECKOUT_1100_2100,Checkout,1,1,1
2025-01-16,CHECKOUT_2100_2200,Checkout,1,1,1
2025-01-16,MANAGEMENT_1000_1100,Management,1,1,1
2025-01-16,MANAGEMENT_1100_1400,Management,1,1,1
2025-01-16,MANAGEMENT_1400_1900,Management,1,1,1
2025-01-16,MANAGEMENT_1900_2100,Management,1,1,1
2025-01-16,MANAGEMENT_2100_2200,Management,1,1,1
2025-01-17,STORAGE_0830_1530,Storage,1,1,1
2025-01-17,CHECKOUT_1000_1100,Checkout,1,1,1
2025-01-17,CHECKOUT_1100_2100,Checkout,1,1,1
2025-01-17,CHECKOUT_2100_2200,Checkout,1,1,1
2025-01-17,MANAGEMENT_1000_1100,Management,1,1,1
2025-01-17,MANAGEMENT_1100_1400,Management,1,1,1
2025-01-17,MANAGEMENT_1400_1900,Management,1,1,1
2025-01-17,MANAGEMENT_1900_2100,Management,1,1,1
2025-01-17,MANAGEMENT_2100_2200,Management,1,1,1
2025-01-18,CHECKOUT_1100_2100,Checkout,1,1,1
2025-01-18,MANAGEMENT_1100_1400,Management,1,1,1
2025-01-18,MANAGEMENT_1400_1900,Management,1,1,1
2025-01-18,MANAGEMENT_1900_2100,Management,1,1,1
2025-01-19,CHECKOUT_1100_2100,Checkout,1,1,1
2025-01-19,MANAGEMENT_1100_1400,Management,1,1,1
2025-01-19,MANAGEMENT_1900_2100,Management,1,1,1
2025-01-20,STORAGE_0830_1530,Storage,1,1,1
2025-01-20,CHECKOUT_1000_1100,Checkout,1,1,1
2025-01-20,CHECKOUT_1100_2100,Checkout,1,1,1
2025-01-20,CHECKOUT_2100_2200,Checkout,1,1,1
2025-01-20,MANAGEMENT_1000_1100,Management,1,1,1
2025-01-20,MANAGEMENT_1100_1400,Management,1,1,1
2025-01-20,MANAGEMENT_1400_1900,Management,1,1,1
2025-01-20,MANAGEMENT_1900_2100,Management,1,1,1
2025-01-20,MANAGEMENT_2100_2200,Management,1,1,1
2025-01-21,STORAGE_0830_1530,Storage,1,1,1
2025-01-21,CHECKOUT_1000_1100,Checkout,1,1,1
2025-01-21,CHECKOUT_1100_2100,Checkout,1,1,1
2025-01-21,CHECKOUT_2100_2200,Checkout,1,1,1
2025-01-21,MANAGEMENT_1000_1100,Management,1,1,1
2025-01-21,MANAGEMENT_1100_1400,Management,1,1,1
2025-01-21,MANAGEMENT_1400_1900,Management,1,1,1
2025-01-21,MANAGEMENT_1900_2100,Management,1,1,1
2025-01-21,MANAGEMENT_2100_2200,Management,1,1,1
2025-01-22,STORAGE_0830_1530,Storage,1,1,1
2025-01-22,CHECKOUT_1000_1100,Checkout,1,1,1
2025-01-22,CHECKOUT_1100_2100,Checkout,1,1,1
2025-01-22,CHECKOUT_2100_2200,Checkout,1,1,1
2025-01-22,MANAGEMENT_1000_1100,Management,1,1,1
2025-01-22,MANAGEMENT_1100_1400,Management,1,1,1
2025-01-22,MANAGEMENT_1400_1900,Management,1,1,1
2025-01-22,MANAGEMENT_1900_2100,Management,1,1,1
2025-01-22,MANAGEMENT_2100_2200,Management,1,1,1
2025-01-23,STORAGE_0830_1530,Storage,1,1,1
2025-01-23,CHECKOUT_1000_1100,Checkout,1,1,1
2025-01-23,CHECKOUT_1100_2100,Checkout,1,1,1
2025-01-23,CHECKOUT_2100_2200,Checkout,1,1,1
2025-01-23,MANAGEMENT_1000_1100,Management,1,1,1
2025-01-23,MANAGEMENT_1100_1400,Management,1,1,1
2025-01-23,MANAGEMENT_1400_1900,Management,1,1,1
2025-01-23,MANAGEMENT_1900_2100,Management,1,1,1
2025-01-23,MANAGEMENT_2100_2200,Management,1,1,1
2025-01-24,STORAGE_0830_1530,Storage,1,1,1
2025-01-24,CHECKOUT_1000_1100,Checkout,1,1,1
2025-01-24,CHECKOUT_1100_2100,Checkout,1,1,1
2025-01-24,CHECKOUT_2100_2200,Checkout,1,1,1
2025-01-24,MANAGEMENT_1000_1100,Management,1,1,1
2025-01-24,MANAGEMENT_1100_1400,Management,1,1,1
2025-01-24,MANAGEMENT_1400_1900,Management,1,1,1
2025-01-24,MANAGEMENT_1900_2100,Management,1,1,1
2025-01-24,MANAGEMENT_2100_2200,Management,1,1,1
2025-01-25,CHECKOUT_1100_2100,Checkout,1,1,1
2025-01-25,MANAGEMENT_1100_1400,Management,1,1,1
2025-01-25,MANAGEMENT_1400_1900,Management,1,1,1
2025-01-25,MANAGEMENT_1900_2100,Management,1,1,1
2025-01-26,CHECKOUT_1100_2100,Checkout,1,1,1
2025-01-26,MANAGEMENT_1100_1400,Management,1,1,1
2025-01-26,MANAGEMENT_1900_2100,Management,1,1,1
2025-01-27,STORAGE_0830_1530,Storage,1,1,1
2025-01-27,CHECKOUT_1000_1100,Checkout,1,1,1
2025-01-27,CHECKOUT_1100_2100,Checkout,1,1,1
2025-01-27,CHECKOUT_2100_2200,Checkout,1,1,1
2025-01-27,MANAGEMENT_1000_1100,Management,1,1,1
2025-01-27,MANAGEMENT_1100_1400,Management,1,1,1
2025-01-27,MANAGEMENT_1400_1900,Management,1,1,1
2025-01-27,MANAGEMENT_1900_2100,Management,1,1,1
2025-01-27,MANAGEMENT_2100_2200,Management,1,1,1
2025-01-28,STORAGE_0830_1530,Storage,1,1,1
2025-01-28,CHECKOUT_1000_1100,Checkout,1,1,1
2025-01-28,CHECKOUT_1100_2100,Checkout,1,1,1
2025-01-28,CHECKOUT_2100_2200,Checkout,1,1,1
2025-01-28,MANAGEMENT_1000_1100,Management,1,1,1
2025-01-28,MANAGEMENT_1100_1400,Management,1,1,1
2025-01-28,MANAGEMENT_1400_1900,Management,1,1,1
2025-01-28,MANAGEMENT_1900_2100,Management,1,1,1
2025-01-28,MANAGEMENT_2100_2200,Management,1,1,1
2025-01-29,STORAGE_0830_1530,Storage,1,1,1
2025-01-29,CHECKOUT_1000_1100,Checkout,1,1,1
2025-01-29,CHECKOUT_1100_2100,Checkout,1,1,1
2025-01-29,CHECKOUT_2100_2200,Checkout,1,1,1
2025-01-29,MANAGEMENT_1000_1100,Management,1,1,1
2025-01-29,MANAGEMENT_1100_1400,Management,1,1,1
2025-01-29,MANAGEMENT_1400_1900,Management,1,1,1
2025-01-29,MANAGEMENT_1900_2100,Management,1,1,1
2025-01-29,MANAGEMENT_2100_2200,Management,1,1,1
2025-01-30,STORAGE_0830_1530,Storage,1,1,1
2025-01-30,CHECKOUT_1000_1100,Checkout,1,1,1
2025-01-30,CHECKOUT_1100_2100,Checkout,1,1,1
2025-01-30,CHECKOUT_2100_2200,Checkout,1,1,1
2025-01-30,MANAGEMENT_1000_1100,Management,1,1,1
2025-01-30,MANAGEMENT_1100_1400,Management,1,1,1
2025-01-30,MANAGEMENT_1400_1900,Management,1,1,1
2025-01-30,MANAGEMENT_1900_2100,Management,1,1,1
2025-01-30,MANAGEMENT_2100_2200,Management,1,1,1
2025-01-31,STORAGE_0830_1530,Storage,1,1,1
2025-01-31,CHECKOUT_1000_1100,Checkout,1,1,1
2025-01-31,CHECKOUT_1100_2100,Checkout,1,1,1
2025-01-31,CHECKOUT_2100_2200,Checkout,1,1,1
2025-01-31,MANAGEMENT_1000_1100,Management,1,1,1
2025-01-31,MANAGEMENT_1100_1400,Management,1,1,1
2025-01-31,MANAGEMENT_1400_1900,Management,1,1,1
2025-01-31,MANAGEMENT_1900_2100,Management,1,1,1
2025-01-31,MANAGEMENT_2100_2200,Management,1,1,1
2025-02-01,CHECKOUT_1100_2100,Checkout,1,1,1
2025-02-01,MANAGEMENT_1100_1400,Management,1,1,1
2025-02-01,MANAGEMENT_1400_1900,Management,1,1,1
2025-02-01,MANAGEMENT_1900_2100,Management,1,1,1
2025-02-02,CHECKOUT_1100_2100,Checkout,1,1,1
2025-02-02,MANAGEMENT_1100_1400,Management,1,1,1
2025-02-02,MANAGEMENT_1900_2100,Management,1,1,1
2025-02-03,STORAGE_0830_1530,Storage,1,1,1
2025-02-03,CHECKOUT_1000_1100,Checkout,1,1,1
2025-02-03,CHECKOUT_1100_2100,Checkout,1,1,1
2025-02-03,CHECKOUT_2100_2200,Checkout,1,1,1
2025-02-03,MANAGEMENT_1000_1100,Management,1,1,1
2025-02-03,MANAGEMENT_1100_1400,Management,1,1,1
2025-02-03,MANAGEMENT_1400_1900,Management,1,1,1
2025-02-03,MANAGEMENT_1900_2100,Management,1,1,1
2025-02-03,MANAGEMENT_2100_2200,Management,1,1,1
2025-02-04,STORAGE_0830_1530,Storage,1,1,1
2025-02-04,CHECKOUT_1000_1100,Checkout,1,1,1
2025-02-04,CHECKOUT_1100_2100,Checkout,1,1,1
2025-02-04,CHECKOUT_2100_2200,Checkout,1,1,1
2025-02-04,MANAGEMENT_1000_1100,Management,1,1,1
2025-02-04,MANAGEMENT_1100_1400,Management,1,1,1
2025-02-04,MANAGEMENT_1400_1900,Management,1,1,1
2025-02-04,MANAGEMENT_1900_2100,Management,1,1,1
2025-02-04,MANAGEMENT_2100_2200,Management,1,1,1
2025-02-05,STORAGE_0830_1530,Storage,1,1,1
2025-02-05,CHECKOUT_1000_1100,Checkout,1,1,1
2025-02-05,CHECKOUT_1100_2100,Checkout,1,1,1
2025-02-05,CHECKOUT_2100_2200,Checkout,1,1,1
2025-02-05,MANAGEMENT_1000_1100,Management,1,1,1
2025-02-05,MANAGEMENT_1100_1400,Management,1,1,1
2025-02-05,MANAGEMENT_1400_1900,Management,1,1,1
2025-02-05,MANAGEMENT_1900_2100,Management,1,1,1
2025-02-05,MANAGEMENT_2100_2200,Management,1,1,1
2025-02-06,STORAGE_0830_1530,Storage,1,1,1
2025-02-06,CHECKOUT_1000_1100,Checkout,1,1,1
2025-02-06,CHECKOUT_1100_2100,Checkout,1,1,1
2025-02-06,CHECKOUT_2100_2200,Checkout,1,1,1
2025-02-06,MANAGEMENT_1000_1100,Management,1,1,1
2025-02-06,MANAGEMENT_1100_1400,Management,1,1,1
2025-02-06,MANAGEMENT_1400_1900,Management,1,1,1
2025-02-06,MANAGEMENT_1900_2100,Management,1,1,1
2025-02-06,MANAGEMENT_2100_2200,Management,1,1,1
2025-02-07,STORAGE_0830_1530,Storage,1,1,1
2025-02-07,CHECKOUT_1000_1100,Checkout,1,1,1
2025-02-07,CHECKOUT_1100_2100,Checkout,1,1,1
2025-02-07,CHECKOUT_2100_2200,Checkout,1,1,1
2025-02-07,MANAGEMENT_1000_1100,Management,1,1,1
2025-02-07,MANAGEMENT_1100_1400,Management,1,1,1
2025-02-07,MANAGEMENT_1400_1900,Management,1,1,1
2025-02-07,MANAGEMENT_1900_2100,Management,1,1,1
2025-02-07,MANAGEMENT_2100_2200,Management,1,1,1
2025-02-08,CHECKOUT_1100_2100,Checkout,1,1,1
2025-02-08,MANAGEMENT_1100_1400,Management,1,1,1
2025-02-08,MANAGEMENT_1400_1900,Management,1,1,1
2025-02-08,MANAGEMENT_1900_2100,Management,1,1,1
2025-02-09,CHECKOUT_1100_2100,Checkout,1,1,1
2025-02-09,MANAGEMENT_1100_1400,Management,1,1,1
2025-02-09,MANAGEMENT_1900_2100,Management,1,1,1
2025-02-10,STORAGE_0830_1530,Storage,1,1,1
2025-02-10,CHECKOUT_1000_1100,Checkout,1,1,1
2025-02-10,CHECKOUT_1100_2100,Checkout,1,1,1
2025-02-10,CHECKOUT_2100_2200,Checkout,1,1,1
2025-02-10,MANAGEMENT_1000_1100,Management,1,1,1
2025-02-10,MANAGEMENT_1100_1400,Management,1,1,1
2025-02-10,MANAGEMENT_1400_1900,Management,1,1,1
2025-02-10,MANAGEMENT_1900_2100,Management,1,1,1
2025-02-10,MANAGEMENT_2100_2200,Management,1,1,1
2025-02-11,STORAGE_0830_1530,Storage,1,1,1
2025-02-11,CHECKOUT_1000_1100,Checkout,1,1,1
2025-02-11,CHECKOUT_1100_2100,Checkout,1,1,1
2025-02-11,CHECKOUT_2100_2200,Checkout,1,1,1
2025-02-11,MANAGEMENT_1000_1100,Management,1,1,1
2025-02-11,MANAGEMENT_1100_1400,Management,1,1,1
2025-02-11,MANAGEMENT_1400_1900,Management,1,1,1
2025-02-11,MANAGEMENT_1900_2100,Management,1,1,1
2025-02-11,MANAGEMENT_2100_2200,Management,1,1,1
2025-02-12,STORAGE_0830_1530,Storage,1,1,1
2025-02-12,CHECKOUT_1000_1100,Checkout,1,1,1
2025-02-12,CHECKOUT_1100_2100,Checkout,1,1,1
2025-02-12,CHECKOUT_2100_2200,Checkout,1,1,1
2025-02-12,MANAGEMENT_1000_1100,Management,1,1,1
2025-02-12,MANAGEMENT_1100_1400,Management,1,1,1
2025-02-12,MANAGEMENT_1400_1900,Management,1,1,1
2025-02-12,MANAGEMENT_1900_2100,Management,1,1,1
2025-02-12,MANAGEMENT_2100_2200,Management,1,1,1
2025-02-13,STORAGE_0830_1530,Storage,1,1,1
2025-02-13,CHECKOUT_1000_1100,Checkout,1,1,1
2025-02-13,CHECKOUT_1100_2100,Checkout,1,1,1
2025-02-13,CHECKOUT_2100_2200,Checkout,1,1,1
2025-02-13,MANAGEMENT_1000_1100,Management,1,1,1
2025-02-13,MANAGEMENT_1100_1400,Management,1,1,1
2025-02-13,MANAGEMENT_1400_1900,Management,1,1,1
2025-02-13,MANAGEMENT_1900_2100,Management,1,1,1
2025-02-13,MANAGEMENT_2100_2200,Management,1,1,1
2025-02-14,STORAGE_0830_1530,Storage,1,1,1
2025-02-14,CHECKOUT_1000_1100,Checkout,1,1,1
2025-02-14,CHECKOUT_1100_2100,Checkout,1,1,1
2025-02-14,CHECKOUT_2100_2200,Checkout,1,1,1
2025-02-14,MANAGEMENT_1000_1100,Management,1,1,1
2025-02-14,MANAGEMENT_1100_1400,Management,1,1,1
2025-02-14,MANAGEMENT_1400_1900,Management,1,1,1
2025-02-14,MANAGEMENT_1900_2100,Management,1,1,1
2025-02-14,MANAGEMENT_2100_2200,Management,1,1,1
2025-02-15,CHECKOUT_1100_2100,Checkout,1,1,1
2025-02-15,MANAGEMENT_1100_1400,Management,1,1,1
2025-02-15,MANAGEMENT_1400_1900,Management,1,1,1
2025-02-15,MANAGEMENT_1900_2100,Management,1,1,1
2025-02-16,CHECKOUT_1100_2100,Checkout,1,1,1
2025-02-16,MANAGEMENT_1100_1400,Management,1,1,1
2025-02-16,MANAGEMENT_1900_2100,Management,1,1,1
2025-02-17,STORAGE_0830_1530,Storage,1,1,1
2025-02-17,CHECKOUT_1000_1100,Checkout,1,1,1
2025-02-17,CHECKOUT_1100_2100,Checkout,1,1,1
2025-02-17,CHECKOUT_2100_2200,Checkout,1,1,1
2025-02-17,MANAGEMENT_1000_1100,Management,1,1,1
2025-02-17,MANAGEMENT_1100_1400,Management,1,1,1
2025-02-17,MANAGEMENT_1400_1900,Management,1,1,1
2025-02-17,MANAGEMENT_1900_2100,Management,1,1,1
2025-02-17,MANAGEMENT_2100_2200,Management,1,1,1
2025-02-18,STORAGE_0830_1530,Storage,1,1,1
2025-02-18,CHECKOUT_1000_1100,Checkout,1,1,1
2025-02-18,CHECKOUT_1100_2100,Checkout,1,1,1
2025-02-18,CHECKOUT_2100_2200,Checkout,1,1,1
2025-02-18,MANAGEMENT_1000_1100,Management,1,1,1
2025-02-18,MANAGEMENT_1100_1400,Management,1,1,1
2025-02-18,MANAGEMENT_1400_1900,Management,1,1,1
2025-02-18,MANAGEMENT_1900_2100,Management,1,1,1
2025-02-18,MANAGEMENT_2100_2200,Management,1,1,1
2025-02-19,STORAGE_0830_1530,Storage,1,1,1
2025-02-19,CHECKOUT_1000_1100,Checkout,1,1,1
2025-02-19,CHECKOUT_1100_2100,Checkout,1,1,1
2025-02-19,CHECKOUT_2100_2200,Checkout,1,1,1
2025-02-19,MANAGEMENT_1000_1100,Management,1,1,1
2025-02-19,MANAGEMENT_1100_1400,Management,1,1,1
2025-02-19,MANAGEMENT_1400_1900,Management,1,1,1
2025-02-19,MANAGEMENT_1900_2100,Management,1,1,1
2025-02-19,MANAGEMENT_2100_2200,Management,1,1,1
2025-02-20,STORAGE_0830_1530,Storage,1,1,1
2025-02-20,CHECKOUT_1000_1100,Checkout,1,1,1
2025-02-20,CHECKOUT_1100_2100,Checkout,1,1,1
2025-02-20,CHECKOUT_2100_2200,Checkout,1,1,1
2025-02-20,MANAGEMENT_1000_1100,Management,1,1,1
2025-02-20,MANAGEMENT_1100_1400,Management,1,1,1
2025-02-20,MANAGEMENT_1400_1900,Management,1,1,1
2025-02-20,MANAGEMENT_1900_2100,Management,1,1,1
2025-02-20,MANAGEMENT_2100_2200,Management,1,1,1
2025-02-21,STORAGE_0830_1530,Storage,1,1,1
2025-02-21,CHECKOUT_1000_1100,Checkout,1,1,1
2025-02-21,CHECKOUT_1100_2100,Checkout,1,1,1
2025-02-21,CHECKOUT_2100_2200,Checkout,1,1,1
2025-02-21,MANAGEMENT_1000_1100,Management,1,1,1
2025-02-21,MANAGEMENT_1100_1400,Management,1,1,1
2025-02-21,MANAGEMENT_1400_1900,Management,1,1,1
2025-02-21,MANAGEMENT_1900_2100,Management,1,1,1
2025-02-21,MANAGEMENT_2100_2200,Management,1,1,1
2025-02-22,CHECKOUT_1100_2100,Checkout,1,1,1
2025-02-22,MANAGEMENT_1100_1400,Management,1,1,1
2025-02-22,MANAGEMENT_1400_1900,Management,1,1,1
2025-02-22,MANAGEMENT_1900_2100,Management,1,1,1
2025-02-23,CHECKOUT_1100_2100,Checkout,1,1,1
2025-02-23,MANAGEMENT_1100_1400,Management,1,1,1
2025-02-23,MANAGEMENT_1900_2100,Management,1,1,1
2025-02-24,STORAGE_0830_1530,Storage,1,1,1
2025-02-24,CHECKOUT_1000_1100,Checkout,1,1,1
2025-02-24,CHECKOUT_1100_2100,Checkout,1,1,1
2025-02-24,CHECKOUT_2100_2200,Checkout,1,1,1
2025-02-24,MANAGEMENT_1000_1100,Management,1,1,1
2025-02-24,MANAGEMENT_1100_1400,Management,1,1,1
2025-02-24,MANAGEMENT_1400_1900,Management,1,1,1
2025-02-24,MANAGEMENT_1900_2100,Management,1,1,1
2025-02-24,MANAGEMENT_2100_2200,Management,1,1,1
2025-02-25,STORAGE_0830_1530,Storage,1,1,1
2025-02-25,CHECKOUT_1000_1100,Checkout,1,1,1
2025-02-25,CHECKOUT_1100_2100,Checkout,1,1,1
2025-02-25,CHECKOUT_2100_2200,Checkout,1,1,1
2025-02-25,MANAGEMENT_1000_1100,Management,1,1,1
2025-02-25,MANAGEMENT_1100_1400,Management,1,1,1
2025-02-25,MANAGEMENT_1400_1900,Management,1,1,1
2025-02-25,MANAGEMENT_1900_2100,Management,1,1,1
2025-02-25,MANAGEMENT_2100_2200,Management,1,1,1
2025-02-26,STORAGE_0830_1530,Storage,1,1,1
2025-02-26,CHECKOUT_1000_1100,Checkout,1,1,1
2025-02-26,CHECKOUT_1100_2100,Checkout,1,1,1
2025-02-26,CHECKOUT_2100_2200,Checkout,1,1,1
2025-02-26,MANAGEMENT_1000_1100,Management,1,1,1
2025-02-26,MANAGEMENT_1100_1400,Management,1,1,1
2025-02-26,MANAGEMENT_1400_1900,Management,1,1,1
2025-02-26,MANAGEMENT_1900_2100,Management,1,1,1
2025-02-26,MANAGEMENT_2100_2200,Management,1,1,1
2025-02-27,STORAGE_0830_1530,Storage,1,1,1
2025-02-27,CHECKOUT_1000_1100,Checkout,1,1,1
2025-02-27,CHECKOUT_1100_2100,Checkout,1,1,1
2025-02-27,CHECKOUT_2100_2200,Checkout,1,1,1
2025-02-27,MANAGEMENT_1000_1100,Management,1,1,1
2025-02-27,MANAGEMENT_1100_1400,Management,1,1,1
2025-02-27,MANAGEMENT_1400_1900,Management,1,1,1
2025-02-27,MANAGEMENT_1900_2100,Management,1,1,1
2025-02-27,MANAGEMENT_2100_2200,Management,1,1,1
2025-02-28,STORAGE_0830_1530,Storage,1,1,1
2025-02-28,CHECKOUT_1000_1100,Checkout,1,1,1
2025-02-28,CHECKOUT_1100_2100,Checkout,1,1,1
2025-02-28,CHECKOUT_2100_2200,Checkout,1,1,1
2025-02-28,MANAGEMENT_1000_1100,Management,1,1,1
2025-02-28,MANAGEMENT_1100_1400,Management,1,1,1
2025-02-28,MANAGEMENT_1400_1900,Management,1,1,1
2025-02-28,MANAGEMENT_1900_2100,Management,1,1,1
2025-02-28,MANAGEMENT_2100_2200,Management,1,1,1
2025-03-01,CHECKOUT_1100_2100,Checkout,1,1,1
2025-03-01,MANAGEMENT_1100_1400,Management,1,1,1
2025-03-01,MANAGEMENT_1400_1900,Management,1,1,1
2025-03-01,MANAGEMENT_1900_2100,Management,1,1,1
2025-03-02,CHECKOUT_1100_2100,Checkout,1,1,1
